,system_id,period,phase,theta,inclination,dincl,beta,dopulse,norm,alive,dead,ratio
3375494,870,10.0,0.0,42.34701669711429,63.45,43.0,0.2,0,1.0,17.050050530000004,32.872496266,0.3415300625521397
1463387,618,10.0,0.0,8.56609656483251,57.14,33.0,0.2,0,1.0,27.396918530000004,22.548007226000003,0.5485425819600652
1818865,948,10.0,0.0,43.42721184299677,34.56,17.0,0.2,0,1.0,33.27961223,16.677248715999998,0.6661670008844836
3121869,948,10.0,0.0,43.42721184299677,46.87,28.0,0.2,0,1.0,22.81366511999999,27.118837086000013,0.456890083855214
1974148,950,10.0,0.0,40.50325772268196,27.27,42.0,0.2,0,1.0,30.53364423000001,19.393223775999985,0.6115673874501923
1854740,179,10.0,0.0,26.408239126718197,27.84,29.0,0.2,0,1.0,40.580016447000006,9.375953001999989,0.8123156630646136
4792396,870,10.0,0.0,42.34701669711429,71.77,29.0,0.2,0,1.0,1.4486269199999882,48.487906726000006,0.02900936076719505
4115586,870,10.0,0.0,42.34701669711429,63.86,40.0,0.2,0,1.0,16.216826960000013,33.730674415999985,0.32467744157853456
4727668,870,10.0,0.0,42.34701669711429,37.15,23.0,0.2,0,1.0,29.08453094,20.876298026000004,0.5821466845514711
5016405,454,10.0,0.0,37.54629548970925,42.0,18.0,0.2,0,1.0,32.34228128000001,17.586530765999996,0.6477678910165674
2725492,948,10.0,0.0,43.42721184299677,21.08,26.0,0.2,0,1.0,40.906418759000005,9.00802055799999,0.8195307674240064
3815678,442,10.0,0.0,22.349468348837988,63.16,25.0,0.2,0,1.0,22.992156519999995,26.916757265999998,0.460682366652699
4034827,948,10.0,0.0,43.42721184299677,37.15,36.0,0.2,0,1.0,27.627965060000008,22.297360305999995,0.5533857788098687
5097043,517,10.0,0.0,14.504035866170769,64.0,36.0,0.2,0,1.0,21.20295936000001,28.713684665999995,0.4247673250821121
4458606,948,10.0,0.0,43.42721184299677,31.67,17.0,0.2,0,1.0,36.60430941999999,13.321317016000005,0.7331767677852438
4896587,950,10.0,0.0,40.50325772268196,51.4,22.0,0.2,0,1.0,17.97307858,31.976819875999993,0.35982212448003625
2598419,914,10.0,0.0,34.2312934930983,12.83,39.0,0.2,0,1.0,40.121067552,9.812409571999996,0.8034903608328177
4237647,950,10.0,0.0,40.50325772268196,81.76,41.0,0.2,0,1.0,3.350787620000004,46.576898766000006,0.06711281580513177
1425749,899,10.0,0.0,44.37160371546218,38.82,7.0,0.2,0,1.0,45.114785348999995,4.814207758000012,0.9035789136047075
1934564,867,10.0,0.0,28.73941890393202,52.35,15.0,0.2,0,1.0,19.22021925999999,30.717327226000013,0.3848851337818205
1435450,950,10.0,0.0,40.50325772268196,70.98,43.0,0.2,0,1.0,13.007843020000005,36.909393946,0.26058820180411835
186913,948,10.0,0.0,43.42721184299677,64.07,32.0,0.2,0,1.0,13.55627514,36.36836787600001,0.2715347435865579
2655711,899,10.0,0.0,44.37160371546218,68.8,37.0,0.2,0,1.0,14.14297914999999,35.78089683600001,0.28329088779016404
4967984,164,10.0,0.0,29.619921050056337,46.0,10.0,0.2,0,1.0,35.20956884,14.730189086000006,0.7050408392482201
4057450,950,10.0,0.0,40.50325772268196,45.18,30.0,0.2,0,1.0,23.228464939999995,26.725899776,0.4649937011922423
320121,179,10.0,0.0,26.408239126718197,76.73,39.0,0.2,0,1.0,14.014136279999981,35.92314407600001,0.28063475183458153
1120048,870,10.0,0.0,42.34701669711429,15.08,45.0,0.2,0,1.0,35.569238239999976,14.332412056000011,0.7127868122399778
1042028,950,10.0,0.0,40.50325772268196,26.28,17.0,0.2,0,1.0,43.945342222,5.974385382,0.8803201525979224
5150749,278,10.0,0.0,34.49645655757421,46.0,45.0,0.2,0,1.0,26.80982707,23.129814826000004,0.5368445998437842
1201842,950,10.0,0.0,40.50325772268196,41.69,10.0,0.2,0,1.0,25.6860559,24.253191645999998,0.5143460737236795
5314682,510,10.0,0.0,40.973935613974454,61.0,33.0,0.2,0,1.0,18.70433141999999,31.225051066000013,0.3746157170128152
2450286,899,10.0,0.0,44.37160371546218,65.21,31.0,0.2,0,1.0,14.031050679999984,35.90622967600001,0.2809734647136054
1894711,948,10.0,0.0,43.42721184299677,33.67,25.0,0.2,0,1.0,31.06168568000001,18.872467935999985,0.622052912298631
335292,867,10.0,0.0,28.73941890393202,80.91,43.0,0.2,0,1.0,10.238183770000004,39.668426206,0.2051468487826268
3636522,870,10.0,0.0,42.34701669711429,18.03,26.0,0.2,0,1.0,45.258925862,4.649081462000002,0.9068469828535044
3680157,948,10.0,0.0,43.42721184299677,16.95,34.0,0.2,0,1.0,38.93017242000001,11.008076005999994,0.7795662372437413
1457982,179,10.0,0.0,26.408239126718197,74.22,33.0,0.2,0,1.0,13.17736227,36.73069629599999,0.2640327564049369
