,alive,dead,percent,b,z,tage,Lx,dincl,inclination
105-45.0-8.87.txt,7.5775270029999735,42.350547902000024,0.15176885985325922,0.4752970775439123,0.0002,20.0,1.5806125723724338e+40,45.0,8.87
106-5.0-0.txt,49.9689445,0.0,1.0,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,5.0,0
106-5.0-63.44.txt,0.0,49.9689445,0.0,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,5.0,63.44
106-10.0-63.39.txt,0.0,49.9689445,0.0,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,10.0,63.39
106-10.0-0.txt,49.9689445,0.0,1.0,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,10.0,0
106-15.0-79.74.txt,0.0,49.9689445,0.0,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,15.0,79.74
106-15.0-0.txt,25.647935067999935,24.280501886000067,0.5136939314088653,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,15.0,0
106-20.0-56.97.txt,0.0,49.9689445,0.0,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,20.0,56.97
106-20.0-0.txt,17.947295763999975,31.95641035200002,0.3596385351076312,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,20.0,0
106-25.0-79.22.txt,0.0,49.9689445,0.0,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,25.0,79.22
106-25.0-0.txt,14.349059224999989,35.574559730000004,0.2874202536866148,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,25.0,0
106-30.0-37.82.txt,7.049444592000004,42.876559797999995,0.14119785226417964,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,30.0,37.82
106-30.0-0.txt,11.925676265999954,38.01035485000004,0.23881906510144835,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,30.0,0
106-35.0-49.58.txt,0.0,49.9689445,0.0,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,35.0,49.58
106-35.0-0.txt,9.952644776999989,39.992136211000016,0.1992729686689639,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,35.0,0
106-40.0-0.txt,8.53422411900001,41.41712418399999,0.1708507259350086,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,40.0,0
106-40.0-72.13.txt,0.0,49.9689445,0.0,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,40.0,72.13
106-45.0-57.21.txt,0.0,49.9689445,0.0,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,45.0,57.21
106-45.0-0.txt,7.753724053000006,42.20255946999999,0.15521018591045055,0.6476975069725949,0.002,20.0,1.7567376982400364e+40,45.0,0
107-5.0-62.53.txt,0.0,49.9689445,0.0,0.3129873788574253,0.002,20.0,1.857135730834382e+39,5.0,62.53
107-5.0-0.txt,49.9689445,0.0,1.0,0.3129873788574253,0.002,20.0,1.857135730834382e+39,5.0,0
107-10.0-0.txt,17.522708734999966,32.38418864400003,0.35110795611937273,0.3129873788574253,0.002,20.0,1.857135730834382e+39,10.0,0
107-10.0-25.72.txt,0.0,49.9689445,0.0,0.3129873788574253,0.002,20.0,1.857135730834382e+39,10.0,25.72
107-15.0-0.txt,11.476512413999973,38.46142941800003,0.22981548684182806,0.3129873788574253,0.002,20.0,1.857135730834382e+39,15.0,0
107-15.0-68.08.txt,0.0,49.9689445,0.0,0.3129873788574253,0.002,20.0,1.857135730834382e+39,15.0,68.08
107-20.0-0.txt,8.298585974000018,41.65404978899998,0.16612909103280582,0.3129873788574253,0.002,20.0,1.857135730834382e+39,20.0,0
107-20.0-60.83.txt,0.0,49.9689445,0.0,0.3129873788574253,0.002,20.0,1.857135730834382e+39,20.0,60.83
107-25.0-0.txt,6.913669533999986,43.04766712100001,0.1383803956595722,0.3129873788574253,0.002,20.0,1.857135730834382e+39,25.0,0
107-25.0-47.92.txt,0.0,49.9689445,0.0,0.3129873788574253,0.002,20.0,1.857135730834382e+39,25.0,47.92
107-30.0-44.48.txt,0.0,49.9689445,0.0,0.3129873788574253,0.002,20.0,1.857135730834382e+39,30.0,44.48
107-30.0-0.txt,5.416373887999967,43.99621451900002,0.10961526328850771,0.3129873788574253,0.002,20.0,1.857135730834382e+39,30.0,0
107-35.0-0.txt,4.551368578999994,44.865120818,0.09210222406604832,0.3129873788574253,0.002,20.0,1.857135730834382e+39,35.0,0
107-35.0-62.5.txt,0.0,49.9689445,0.0,0.3129873788574253,0.002,20.0,1.857135730834382e+39,35.0,62.5
107-40.0-0.txt,4.187363888999986,45.232238540000004,0.08473082912829732,0.3129873788574253,0.002,20.0,1.857135730834382e+39,40.0,0
107-40.0-79.6.txt,0.0,49.9689445,0.0,0.3129873788574253,0.002,20.0,1.857135730834382e+39,40.0,79.6
107-45.0-0.txt,3.804416141999985,45.129794891000024,0.07774552938912986,0.3129873788574253,0.002,20.0,1.857135730834382e+39,45.0,0
107-45.0-26.17.txt,4.489442191999997,45.458739697,0.08988199414298799,0.3129873788574253,0.002,20.0,1.857135730834382e+39,45.0,26.17
108-5.0-0.txt,49.9689445,0.0,1.0,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,5.0,0
108-5.0-23.56.txt,26.959261908999967,22.95404062600003,0.5401217819657536,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,5.0,23.56
108-10.0-0.txt,49.9689445,0.0,1.0,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,10.0,0
108-10.0-85.47.txt,0.0,49.9689445,0.0,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,10.0,85.47
108-15.0-0.txt,49.9689445,0.0,1.0,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,15.0,0
108-15.0-88.24.txt,0.0,49.9689445,0.0,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,15.0,88.24
108-20.0-34.86.txt,16.160809614,33.800221963999995,0.32346829325910686,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,20.0,34.86
108-20.0-0.txt,49.9689445,0.0,1.0,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,20.0,0
108-25.0-0.txt,42.298582079999974,8.029558971000021,0.840455880083803,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,25.0,0
108-25.0-22.44.txt,26.304955257999964,23.61710030800003,0.5269205155870077,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,25.0,22.44
108-30.0-0.txt,29.612624620999963,20.29512536400004,0.5933472182156112,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,30.0,0
108-30.0-74.57.txt,0.0,49.9689445,0.0,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,30.0,74.57
108-35.0-0.txt,24.396474560999955,25.538958809000047,0.4885603851724408,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,35.0,0
108-35.0-40.05.txt,17.523903371000003,32.42225196,0.3508559018180018,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,35.0,40.05
108-40.0-43.9.txt,16.671142944000003,33.28236733199999,0.3337331621319433,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,40.0,43.9
108-40.0-0.txt,20.78453733099995,29.16900865400005,0.416077315857439,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,40.0,0
108-45.0-0.txt,17.79394889699998,32.110747685000014,0.356558603011686,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,45.0,0
108-45.0-41.21.txt,18.92083722000001,31.01225411399999,0.378923810133033,0.0652303563686789,0.002,20.0,1.0786122310403324e+40,45.0,41.21
109-5.0-27.05.txt,10.276209934000034,39.68069365799997,0.2057014985941932,0.053309632106795915,0.002,20.0,6.85045186216485e+40,5.0,27.05
109-5.0-0.txt,49.9689445,0.0,1.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,5.0,0
109-10.0-53.01.txt,0.0,49.9689445,0.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,10.0,53.01
109-10.0-0.txt,49.9689445,0.0,1.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,10.0,0
109-15.0-0.txt,49.9689445,0.0,1.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,15.0,0
109-15.0-67.85.txt,0.0,49.9689445,0.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,15.0,67.85
109-20.0-0.txt,49.9689445,0.0,1.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,20.0,0
109-20.0-8.5.txt,49.9689445,0.0,1.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,20.0,8.5
109-25.0-0.txt,49.9689445,0.0,1.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,25.0,0
109-25.0-20.81.txt,35.29494511799998,14.659699231000017,0.706539813824268,0.053309632106795915,0.002,20.0,6.85045186216485e+40,25.0,20.81
109-30.0-63.64.txt,6.1361691850000195,43.801163693999975,0.1228773911467836,0.053309632106795915,0.002,20.0,6.85045186216485e+40,30.0,63.64
109-30.0-0.txt,49.9689445,0.0,1.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,30.0,0
109-35.0-0.txt,49.9689445,0.0,1.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,35.0,0
109-35.0-72.73.txt,0.0,49.9689445,0.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,35.0,72.73
109-40.0-0.txt,35.861048792000005,14.434618962999997,0.7130047257089052,0.053309632106795915,0.002,20.0,6.85045186216485e+40,40.0,0
109-40.0-87.6.txt,0.0,49.9689445,0.0,0.053309632106795915,0.002,20.0,6.85045186216485e+40,40.0,87.6
109-45.0-79.32.txt,3.9763319089999993,45.981122633,0.07959436575490522,0.053309632106795915,0.002,20.0,6.85045186216485e+40,45.0,79.32
109-45.0-0.txt,29.19717629699995,20.713371806000048,0.5849900954152211,0.053309632106795915,0.002,20.0,6.85045186216485e+40,45.0,0
110-5.0-88.47.txt,0.0,49.9689445,0.0,0.018844604165583704,0.02,20.0,3.920820711281032e+40,5.0,88.47
110-5.0-0.txt,49.9689445,0.0,1.0,0.018844604165583704,0.02,20.0,3.920820711281032e+40,5.0,0
110-10.0-75.04.txt,0.0,49.9689445,0.0,0.018844604165583704,0.02,20.0,3.920820711281032e+40,10.0,75.04
110-10.0-0.txt,49.9689445,0.0,1.0,0.018844604165583704,0.02,20.0,3.920820711281032e+40,10.0,0
110-15.0-0.txt,49.9689445,0.0,1.0,0.018844604165583704,0.02,20.0,3.920820711281032e+40,15.0,0
110-15.0-4.47.txt,49.9689445,0.0,1.0,0.018844604165583704,0.02,20.0,3.920820711281032e+40,15.0,4.47
110-20.0-0.txt,49.9689445,0.0,1.0,0.018844604165583704,0.02,20.0,3.920820711281032e+40,20.0,0
110-20.0-31.75.txt,18.76133654600001,31.17292041699999,0.37572075138519995,0.018844604165583704,0.02,20.0,3.920820711281032e+40,20.0,31.75
110-25.0-0.txt,41.468206253999966,8.856522610000033,0.8240125121402178,0.018844604165583704,0.02,20.0,3.920820711281032e+40,25.0,0
110-25.0-65.11.txt,0.0,49.9689445,0.0,0.018844604165583704,0.02,20.0,3.920820711281032e+40,25.0,65.11
110-30.0-39.64.txt,16.210561131000002,33.74794464,0.32448050398676925,0.018844604165583704,0.02,20.0,3.920820711281032e+40,30.0,39.64
110-30.0-0.txt,29.489109650999957,20.419902723000042,0.59085740727585,0.018844604165583704,0.02,20.0,3.920820711281032e+40,30.0,0
110-35.0-0.txt,24.26927355799996,25.66712259100004,0.4860037053051527,0.018844604165583704,0.02,20.0,3.920820711281032e+40,35.0,0
110-35.0-43.64.txt,15.786347322000013,34.117600373999984,0.3163346398598713,0.018844604165583704,0.02,20.0,3.920820711281032e+40,35.0,43.64
110-40.0-0.txt,20.63599047199995,29.31828684700005,0.41309756800647573,0.018844604165583704,0.02,20.0,3.920820711281032e+40,40.0,0
110-40.0-29.9.txt,22.72628521699997,27.230126779000024,0.45492228742968294,0.018844604165583704,0.02,20.0,3.920820711281032e+40,40.0,29.9
110-45.0-0.txt,17.754995800999982,32.15029801900002,0.35577379556243605,0.018844604165583704,0.02,20.0,3.920820711281032e+40,45.0,0
110-45.0-86.33.txt,0.0,49.9689445,0.0,0.018844604165583704,0.02,20.0,3.920820711281032e+40,45.0,86.33
111-5.0-30.81.txt,0.0,49.9689445,0.0,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,5.0,30.81
111-5.0-0.txt,49.9689445,0.0,1.0,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,5.0,0
111-10.0-25.11.txt,21.46173858099999,28.443581131000013,0.43004911510143873,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,10.0,25.11
111-10.0-0.txt,49.9689445,0.0,1.0,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,10.0,0
111-15.0-0.txt,49.9689445,0.0,1.0,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,15.0,0
111-15.0-71.54.txt,0.0,49.9689445,0.0,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,15.0,71.54
111-20.0-86.34.txt,0.0,49.9689445,0.0,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,20.0,86.34
111-20.0-0.txt,49.9689445,0.0,1.0,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,20.0,0
111-25.0-82.98.txt,0.0,49.9689445,0.0,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,25.0,82.98
111-25.0-0.txt,37.47389071699996,12.83089079700004,0.7449369540859817,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,25.0,0
111-30.0-77.85.txt,0.0,49.9689445,0.0,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,30.0,77.85
111-30.0-0.txt,27.660034018999937,22.257991606000065,0.5541091353810919,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,30.0,0
111-35.0-8.63.txt,24.835832998999997,25.091831130000003,0.4974363097546625,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,35.0,8.63
111-35.0-0.txt,22.894196508999944,27.048635764000053,0.4584080531086933,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,35.0,0
111-40.0-0.txt,19.287778303999975,30.67172136500002,0.38606828394576764,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,40.0,0
111-40.0-24.76.txt,24.366208123999975,25.57404371200002,0.4879071936604717,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,40.0,24.76
111-45.0-0.txt,17.29287465199997,32.61666278000003,0.34648437035828894,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,45.0,0
111-45.0-20.81.txt,22.252968990999992,27.672378689000006,0.4457248677291533,0.042483051423861065,0.002,20.0,1.7348813641472494e+40,45.0,20.81
112-5.0-43.03.txt,0.0,49.9689445,0.0,0.5415422452763299,0.002,20.0,7.266584296886449e+39,5.0,43.03
112-5.0-0.txt,49.9689445,0.0,1.0,0.5415422452763299,0.002,20.0,7.266584296886449e+39,5.0,0
112-10.0-52.85.txt,0.0,49.9689445,0.0,0.5415422452763299,0.002,20.0,7.266584296886449e+39,10.0,52.85
112-10.0-0.txt,25.603162400999942,24.32557727100006,0.5127940855146034,0.5415422452763299,0.002,20.0,7.266584296886449e+39,10.0,0
112-15.0-45.11.txt,0.0,49.9689445,0.0,0.5415422452763299,0.002,20.0,7.266584296886449e+39,15.0,45.11
112-15.0-0.txt,15.941599753999974,33.97355905200002,0.31937391636794177,0.5415422452763299,0.002,20.0,7.266584296886449e+39,15.0,0
112-20.0-0.txt,11.911995229999953,38.024273694000044,0.23854395786215615,0.5415422452763299,0.002,20.0,7.266584296886449e+39,20.0,0
112-20.0-1.3.txt,11.915073750999973,38.03220804000002,0.2385529967548094,0.5415422452763299,0.002,20.0,7.266584296886449e+39,20.0,1.3
112-25.0-0.txt,9.37604850599999,40.572242347000014,0.18771510187594023,0.5415422452763299,0.002,20.0,7.266584296886449e+39,25.0,0
112-25.0-62.9.txt,0.0,49.9689445,0.0,0.5415422452763299,0.002,20.0,7.266584296886449e+39,25.0,62.9
112-30.0-63.94.txt,0.0,49.9689445,0.0,0.5415422452763299,0.002,20.0,7.266584296886449e+39,30.0,63.94
112-30.0-0.txt,7.752839341000007,42.20344418199999,0.1551924761863156,0.5415422452763299,0.002,20.0,7.266584296886449e+39,30.0,0
112-35.0-17.75.txt,7.896975351999993,42.02283344500001,0.15819322113418377,0.5415422452763299,0.002,20.0,7.266584296886449e+39,35.0,17.75
112-35.0-0.txt,6.70551692599998,43.25635861500002,0.13421267423192032,0.5415422452763299,0.002,20.0,7.266584296886449e+39,35.0,0
112-40.0-0.txt,5.72287216199998,43.68888912700002,0.11582003985909324,0.5415422452763299,0.002,20.0,7.266584296886449e+39,40.0,0
112-40.0-37.9.txt,11.118399111000038,38.830191539999966,0.22259685340646224,0.5415422452763299,0.002,20.0,7.266584296886449e+39,40.0,37.9
112-45.0-80.17.txt,0.0,49.9689445,0.0,0.5415422452763299,0.002,20.0,7.266584296886449e+39,45.0,80.17
112-45.0-0.txt,4.895468962999978,44.51934026900001,0.09906886293977181,0.5415422452763299,0.002,20.0,7.266584296886449e+39,45.0,0
113-5.0-0.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,5.0,0
113-5.0-45.88.txt,17.591870670000006,32.35307477599999,0.3522252454759445,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,5.0,45.88
113-10.0-33.94.txt,47.02016065399998,3.8108541160000184,0.9250289585355839,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,10.0,33.94
113-10.0-0.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,10.0,0
113-15.0-6.98.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,15.0,6.98
113-15.0-0.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,15.0,0
113-20.0-0.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,20.0,0
113-20.0-42.66.txt,25.815986570999982,24.109964516000012,0.5170855238393666,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,20.0,42.66
113-25.0-3.57.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,25.0,3.57
113-25.0-0.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,25.0,0
113-30.0-0.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,30.0,0
113-30.0-65.48.txt,11.888219200000027,38.051758907999975,0.23805014840596464,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,30.0,65.48
113-35.0-0.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,35.0,0
113-35.0-3.53.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,35.0,3.53
113-40.0-0.txt,49.9689445,0.0,1.0,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,40.0,0
113-40.0-4.34.txt,47.893062173999965,2.9451545060000326,0.9420680995846444,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,40.0,4.34
113-45.0-80.05.txt,10.045624968000027,39.914254772999975,0.2010738420524259,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,45.0,80.05
113-45.0-0.txt,42.51913696299998,7.809575279000019,0.8448286290050786,0.23289556799651695,0.002,20.0,1.7764320539055332e+40,45.0,0
114-5.0-64.48.txt,0.0,49.9689445,0.0,0.00958523847750865,0.002,20.0,8.900803648937669e+40,5.0,64.48
114-5.0-0.txt,49.9689445,0.0,1.0,0.00958523847750865,0.002,20.0,8.900803648937669e+40,5.0,0
114-10.0-0.txt,49.9689445,0.0,1.0,0.00958523847750865,0.002,20.0,8.900803648937669e+40,10.0,0
114-10.0-41.44.txt,0.0,49.9689445,0.0,0.00958523847750865,0.002,20.0,8.900803648937669e+40,10.0,41.44
114-15.0-83.61.txt,0.0,49.9689445,0.0,0.00958523847750865,0.002,20.0,8.900803648937669e+40,15.0,83.61
114-15.0-0.txt,49.9689445,0.0,1.0,0.00958523847750865,0.002,20.0,8.900803648937669e+40,15.0,0
114-20.0-88.03.txt,0.0,49.9689445,0.0,0.00958523847750865,0.002,20.0,8.900803648937669e+40,20.0,88.03
114-20.0-0.txt,49.9689445,0.0,1.0,0.00958523847750865,0.002,20.0,8.900803648937669e+40,20.0,0
