,Unnamed: 0,alive,dead,MCMC_iter,BH_NS,sim_num,system_num,inclination,dincl,ratio
562,853-37.0-59.58,10.03423913999999,39.89713966600001,3,0.1,14,853,59.58,37.0,0.2009605859070374
563,853-38.0-59.58,10.613608239999994,39.320732706,3,0.1,14,853,59.58,38.0,0.21255128312352745
564,853-35.0-59.58,8.712286970000008,41.241247386,3,0.1,14,853,59.58,35.0,0.1744078188324138
565,853-21.0-59.58,0.0,49.9689445,3,0.1,14,853,59.58,21.0,0.0
566,853-24.0-59.58,0.0,49.9689445,3,0.1,14,853,59.58,24.0,0.0
567,853-2.0-59.58,0.0,49.9689445,3,0.1,14,853,59.58,2.0,0.0
568,853-19.0-59.58,0.0,49.9689445,3,0.1,14,853,59.58,19.0,0.0
569,853-7.0-59.58,0.0,49.9689445,3,0.1,14,853,59.58,7.0,0.0
570,853-6.0-59.58,0.0,49.9689445,3,0.1,14,853,59.58,6.0,0.0
571,853-29.0-59.58,0.0,49.9689445,3,0.1,14,853,59.58,29.0,0.0
572,853-9.0-59.58,0.0,49.9689445,3,0.1,14,853,59.58,9.0,0.0
573,853-16.0-59.58,0.0,49.9689445,3,0.1,14,853,59.58,16.0,0.0
574,853-32.0-59.58,5.808899300000008,44.147166556,3,0.1,14,853,59.58,32.0,0.11628015938533574
575,853-34.0-59.58,7.880992729999988,42.03633961600001,3,0.1,14,853,59.58,34.0,0.1578808874515409
576,853-40.0-59.58,11.609996639999995,38.34223857600001,3,0.1,14,853,59.58,40.0,0.2324219644986225
577,853-26.0-59.58,0.0,49.9689445,3,0.1,14,853,59.58,26.0,0.0
578,853-39.0-59.58,11.10086121,38.842089686,3,0.1,14,853,59.58,39.0,0.22227083123534627
579,853-33.0-59.58,6.948469330000013,43.007263215999984,3,0.1,14,853,59.58,33.0,0.13909253204528144
580,853-42.0-59.58,12.386318509999995,37.538273026,3,0.1,14,853,59.58,42.0,0.2481005478245802
581,853-45.0-59.58,13.37761668,36.560649096,3,0.1,14,853,59.58,45.0,0.2678830846871177
582,853-43.0-59.58,12.790452200000017,37.154457295999975,3,0.1,14,853,59.58,43.0,0.2560912078742356
583,853-44.0-59.58,13.140051419999995,36.77259359600001,3,0.1,14,853,59.58,44.0,0.26326097155916744
584,853-41.0-59.58,11.986720180000004,37.922722956,3,0.1,14,853,59.58,41.0,0.2401693833236521
585,899-3.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,3.0,0.0
586,899-12.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,12.0,0.0
587,899-2.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,2.0,0.0
588,899-6.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,6.0,0.0
589,899-14.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,14.0,0.0
590,899-23.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,23.0,0.0
591,899-16.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,16.0,0.0
592,899-27.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,27.0,0.0
593,899-24.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,24.0,0.0
594,899-35.0-78.13,5.8820746800000165,44.06849895599999,3,0.1,15,899,78.13,35.0,0.1177579004970772
595,899-5.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,5.0,0.0
596,899-1.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,1.0,0.0
597,899-15.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,15.0,0.0
598,899-20.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,20.0,0.0
599,899-11.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,11.0,0.0
600,899-22.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,22.0,0.0
601,899-25.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,25.0,0.0
602,899-31.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,31.0,0.0
603,899-40.0-78.13,9.787986899999991,40.168314996000014,3,0.1,15,899,78.13,40.0,0.19593097424178454
604,899-21.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,21.0,0.0
605,899-4.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,4.0,0.0
606,899-33.0-78.13,2.2818836600000054,47.627121216000006,3,0.1,15,899,78.13,33.0,0.045720880744254365
607,899-30.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,30.0,0.0
608,899-38.0-78.13,8.503857960000001,41.408079956,3,0.1,15,899,78.13,38.0,0.170377234687054
609,899-17.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,17.0,0.0
610,899-37.0-78.13,7.8135698699999905,42.114246216000005,3,0.1,15,899,78.13,37.0,0.1564973291950367
611,899-8.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,8.0,0.0
612,899-18.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,18.0,0.0
613,899-34.0-78.13,4.46253642000001,45.457562066,3,0.1,15,899,78.13,34.0,0.0893935820509553
614,899-29.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,29.0,0.0
615,899-19.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,19.0,0.0
616,899-13.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,13.0,0.0
617,899-7.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,7.0,0.0
618,899-10.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,10.0,0.0
619,899-26.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,26.0,0.0
620,899-9.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,9.0,0.0
621,899-28.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,28.0,0.0
622,899-36.0-78.13,6.886288360000018,43.01797775599999,3,0.1,15,899,78.13,36.0,0.1379899735223674
623,899-39.0-78.13,9.190729649999998,40.768840976,3,0.1,15,899,78.13,39.0,0.18396334345629767
624,899-32.0-78.13,0.0,49.9689445,3,0.1,15,899,78.13,32.0,0.0
625,899-43.0-78.13,11.297095529999998,38.62653893600001,3,0.1,15,899,78.13,43.0,0.2262875219490234
626,899-45.0-78.13,12.111084119999996,37.846378906,3,0.1,15,899,78.13,45.0,0.24242792540719835
627,899-44.0-78.13,11.66929155999999,38.26862638600001,3,0.1,15,899,78.13,44.0,0.2336759728873457
628,899-41.0-78.13,10.280433380000003,39.621241336,3,0.1,15,899,78.13,41.0,0.206013794897825
629,899-42.0-78.13,10.772634089999993,39.137274436,3,0.1,15,899,78.13,42.0,0.2158415915426516
630,939-5.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,5.0,1.0
631,939-3.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,3.0,1.0
632,939-27.0-8.69,41.576713844000004,8.336727628000004,3,0.1,16,939,8.69,27.0,0.8329763009293465
633,939-2.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,2.0,1.0
634,939-11.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,11.0,1.0
635,939-12.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,12.0,1.0
636,939-13.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,13.0,1.0
637,939-28.0-8.69,40.615445700000016,9.329966395999989,3,0.1,16,939,8.69,28.0,0.8131967280985314
638,939-7.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,7.0,1.0
639,939-16.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,16.0,1.0
640,939-24.0-8.69,46.185343611,3.764701303999995,3,0.1,16,939,8.69,24.0,0.9246306722965638
641,939-30.0-8.69,39.11921584,10.791678826000004,3,0.1,16,939,8.69,30.0,0.7837810983309932
642,939-4.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,4.0,1.0
643,939-8.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,8.0,1.0
644,939-1.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,1.0,1.0
645,939-19.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,19.0,1.0
646,939-20.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,20.0,1.0
647,939-23.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,23.0,1.0
648,939-32.0-8.69,37.96360511,11.942429466000002,3,0.1,16,939,8.69,32.0,0.7607016953468156
649,939-6.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,6.0,1.0
650,939-37.0-8.69,35.86414341,14.074804506,3,0.1,16,939,8.69,37.0,0.7181597712135509
651,939-22.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,22.0,1.0
652,939-9.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,9.0,1.0
653,939-21.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,21.0,1.0
654,939-33.0-8.69,37.54313642,12.413282086000006,3,0.1,16,939,8.69,33.0,0.7515177737469488
655,939-36.0-8.69,36.15836073,13.744056446000002,3,0.1,16,939,8.69,36.0,0.7245813484840559
656,939-26.0-8.69,42.726204708000004,7.198828269999996,3,0.1,16,939,8.69,26.0,0.8558072405646234
657,939-39.0-8.69,35.19528828999999,14.748151056000006,3,0.1,16,939,8.69,39.0,0.7047029349775609
658,939-17.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,17.0,1.0
659,939-18.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,18.0,1.0
660,939-29.0-8.69,39.805121250000006,10.097338465999997,3,0.1,16,939,8.69,29.0,0.7976585017358868
661,939-35.0-8.69,36.60597907,13.317977716000007,3,0.1,16,939,8.69,35.0,0.7332347319126212
662,939-10.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,10.0,1.0
663,939-38.0-8.69,35.51050269999999,14.401934246000009,3,0.1,16,939,8.69,38.0,0.7114559992015339
664,939-31.0-8.69,38.53857022000001,11.372645025999999,3,0.1,16,939,8.69,31.0,0.7721424940277042
665,939-15.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,15.0,1.0
666,939-14.0-8.69,49.9689445,0.0,3,0.1,16,939,8.69,14.0,1.0
667,939-34.0-8.69,37.06817919,12.873631495999993,3,0.1,16,939,8.69,34.0,0.7422273778389694
668,939-25.0-8.69,44.069970084000005,5.837072757999993,3,0.1,16,939,8.69,25.0,0.8830411015038601
669,939-40.0-8.69,34.87264007000001,15.040260725999993,3,0.1,16,939,8.69,40.0,0.6986698731962837
670,939-44.0-8.69,27.754824239999976,22.198824556000012,3,0.1,16,939,8.69,44.0,0.5556115500860555
671,939-45.0-8.69,26.60246829999999,23.313219906,3,0.1,16,939,8.69,45.0,0.5329480421107828
672,939-42.0-8.69,30.349973069999965,19.556253436000024,3,0.1,16,939,8.69,42.0,0.6081400096709603
673,939-43.0-8.69,28.83999771999999,21.089763086000005,3,0.1,16,939,8.69,43.0,0.5776113735464626
674,939-41.0-8.69,32.61996709999999,17.31948434600001,3,0.1,16,939,8.69,41.0,0.6531903366073668
675,582-9.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,9.0,0.0
676,582-15.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,15.0,0.0
677,582-27.0-56.51,9.098591829999997,40.814036096,3,0.1,17,582,56.51,27.0,0.18229037836856607
678,582-13.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,13.0,0.0
679,582-7.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,7.0,0.0
680,582-17.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,17.0,0.0
681,582-12.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,12.0,0.0
682,582-11.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,11.0,0.0
683,582-30.0-56.51,11.314342969999998,38.599669156,3,0.1,17,582,56.51,30.0,0.2266766883302976
684,582-24.0-56.51,5.262984310000003,44.691692996,3,0.1,17,582,56.51,24.0,0.10535518581696196
685,582-28.0-56.51,9.99443873999999,39.946890466000006,3,0.1,17,582,56.51,28.0,0.20012360301373894
686,582-1.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,1.0,0.0
687,582-6.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,6.0,0.0
688,582-4.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,4.0,0.0
689,582-23.0-56.51,2.6857658500000063,47.24406396599999,3,0.1,17,582,56.51,23.0,0.05379080721679836
690,582-19.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,19.0,0.0
691,582-14.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,14.0,0.0
692,582-10.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,10.0,0.0
693,582-16.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,16.0,0.0
694,582-29.0-56.51,10.680694609999996,39.243855196,3,0.1,17,582,56.51,29.0,0.2139367235459052
695,582-32.0-56.51,12.411195769999996,37.508723006,3,0.1,17,582,56.51,32.0,0.2486221146651169
696,582-36.0-56.51,14.14297914999999,35.78089683600001,3,0.1,17,582,56.51,36.0,0.28329088779016404
697,582-34.0-56.51,13.36517934,36.577638796,3,0.1,17,582,56.51,34.0,0.2676096351552508
698,582-35.0-56.51,13.723602729999996,36.17844797600001,3,0.1,17,582,56.51,35.0,0.2750107968679117
699,582-3.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,3.0,0.0
700,582-25.0-56.51,6.841899920000018,43.06236619599999,3,0.1,17,582,56.51,25.0,0.1371005016704656
701,582-31.0-56.51,11.910347239999995,38.003826836,3,0.1,17,582,56.51,31.0,0.2386165344910875
702,582-39.0-56.51,15.124323940000007,34.81833849599999,3,0.1,17,582,56.51,39.0,0.30283375379479155
703,582-20.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,20.0,0.0
704,582-38.0-56.51,14.821463589999995,35.093885115999996,3,0.1,17,582,56.51,38.0,0.29693198533577314
705,582-5.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,5.0,0.0
706,582-2.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,2.0,0.0
707,582-8.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,8.0,0.0
708,582-21.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,21.0,0.0
709,582-26.0-56.51,8.092420549999984,41.860986935999996,3,0.1,17,582,56.51,26.0,0.16199937015844168
710,582-18.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,18.0,0.0
711,582-40.0-56.51,15.403322070000002,34.509095296,3,0.1,17,582,56.51,40.0,0.30860701370261895
712,582-33.0-56.51,12.897765790000017,37.03328156599999,3,0.1,17,582,56.51,33.0,0.2583115410746565
713,582-37.0-56.51,14.546341649999995,35.399782836,3,0.1,17,582,56.51,37.0,0.29124064779194964
714,582-22.0-56.51,0.0,49.9689445,3,0.1,17,582,56.51,22.0,0.0
715,582-41.0-56.51,15.66060486000001,34.283992376,3,0.1,17,582,56.51,41.0,0.3135595385022319
716,582-42.0-56.51,15.926347100000017,33.99272552599999,3,0.1,17,582,56.51,42.0,0.3190433287758012
717,582-45.0-56.51,16.57349277,33.336405465999995,3,0.1,17,582,56.51,45.0,0.332068254109273
718,582-44.0-56.51,16.428361210000002,33.50237576599999,3,0.1,17,582,56.51,44.0,0.329023006768287
719,582-43.0-56.51,16.162688610000007,33.79322631599999,3,0.1,17,582,56.51,43.0,0.323539037047803
720,948-4.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,4.0,0.0
721,948-2.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,2.0,0.0
722,948-8.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,8.0,0.0
723,948-11.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,11.0,0.0
724,948-5.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,5.0,0.0
725,948-33.0-56.09,18.58069849999999,31.372110986000013,3,0.1,19,948,56.09,33.0,0.3719650344232891
726,948-3.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,3.0,0.0
727,948-13.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,13.0,0.0
728,948-28.0-56.09,17.244769330000008,32.657348815999995,3,0.1,19,948,56.09,28.0,0.3455718909475247
729,948-27.0-56.09,16.95478853000001,32.980076405999995,3,0.1,19,948,56.09,27.0,0.3395380873009358
730,948-21.0-56.09,14.235414489999991,35.675106716,3,0.1,19,948,56.09,21.0,0.2852187103245213
731,948-34.0-56.09,18.70043899999999,31.232835906000012,3,0.1,19,948,56.09,34.0,0.3745085623805728
732,948-15.0-56.09,8.067548659999987,41.89107161600001,3,0.1,19,948,56.09,15.0,0.16148461697761532
733,948-25.0-56.09,16.216826960000013,33.730674415999985,3,0.1,19,948,56.09,25.0,0.32467744157853456
734,948-29.0-56.09,17.52620217999999,32.405641756,3,0.1,19,948,56.09,29.0,0.35100250258060073
735,948-23.0-56.09,15.377960930000004,34.54307097599999,3,0.1,19,948,56.09,23.0,0.3080457342900344
736,948-14.0-56.09,5.640283510000009,44.275613105999994,3,0.1,19,948,56.09,14.0,0.11299573667664173
737,948-30.0-56.09,17.78700005999999,32.11670237600001,3,0.1,19,948,56.09,30.0,0.35642646119917226
738,948-18.0-56.09,11.994431110000004,37.915012026,3,0.1,19,948,56.09,18.0,0.2403238817414964
739,948-22.0-56.09,14.825838329999995,35.085135636000004,3,0.1,19,948,56.09,22.0,0.2970456625450657
740,948-36.0-56.09,19.109216329999988,30.843678596000014,3,0.1,19,948,56.09,36.0,0.3825447225492796
741,948-38.0-56.09,19.359849699999987,30.562424406000012,3,0.1,19,948,56.09,38.0,0.3877998357785787
742,948-39.0-56.09,19.509092539999987,30.397984766000015,3,0.1,19,948,56.09,39.0,0.3909083359136028
743,948-10.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,10.0,0.0
744,948-7.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,7.0,0.0
745,948-37.0-56.09,19.22021925999999,30.717327226000013,3,0.1,19,948,56.09,37.0,0.3848851337818205
746,948-32.0-56.09,18.26650620999999,31.647701466000004,3,0.1,19,948,56.09,32.0,0.3659580520354125
747,948-35.0-56.09,18.877639309999985,31.036222126000013,3,0.1,19,948,56.09,35.0,0.3782043457848892
748,948-9.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,9.0,0.0
749,948-1.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,1.0,0.0
750,948-19.0-56.09,12.885324390000017,37.05033803599999,3,0.1,19,948,56.09,19.0,0.2580385192465378
751,948-31.0-56.09,18.07207528,31.865881746,3,0.1,19,948,56.09,31.0,0.3618905609332566
752,948-12.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,12.0,0.0
753,948-16.0-56.09,9.695914829999989,40.213217386,3,0.1,19,948,56.09,16.0,0.1942713567536574
754,948-6.0-56.09,0.0,49.9689445,3,0.1,19,948,56.09,6.0,0.0
755,948-17.0-56.09,11.055953839999995,38.89669139600001,3,0.1,19,948,56.09,17.0,0.22132869616346487
756,948-20.0-56.09,13.59811736,36.321995936,3,0.1,19,948,56.09,20.0,0.2723975660746265
757,948-24.0-56.09,15.85142813000002,34.08038295599999,3,0.1,19,948,56.09,24.0,0.31746150971168113
758,948-26.0-56.09,16.57349277,33.336405465999995,3,0.1,19,948,56.09,26.0,0.332068254109273
759,948-40.0-56.09,19.751860190000013,30.198498896,3,0.1,19,948,56.09,40.0,0.3954297937276696
760,948-42.0-56.09,19.94966055000001,29.974416465999994,3,0.1,19,948,56.09,42.0,0.3995999874691005
761,948-41.0-56.09,19.833991630000007,30.101321335999998,3,0.1,19,948,56.09,41.0,0.3971936982452596
762,948-44.0-56.09,20.23818564000001,29.722020855999993,3,0.1,19,948,56.09,44.0,0.4050861087137491
763,948-45.0-56.09,20.302740890000013,29.64635482599999,3,0.1,19,948,56.09,45.0,0.4064686376994111
764,948-43.0-56.09,19.994436970000013,29.918446296,3,0.1,19,948,56.09,43.0,0.4005866954919023
765,884-19.0-40.0,21.89924105,28.00523532600001,77,0.1,93,884,40.0,19.0,0.4388231806101416
766,884-15.0-40.0,21.050121080000007,28.877293746,77,0.1,93,884,40.0,15.0,0.4216144808090089
767,884-13.0-40.0,20.455648280000005,29.475021496,77,0.1,93,884,40.0,13.0,0.4096810311531681
768,884-6.0-40.0,15.913910950000016,34.00940242599999,77,0.1,93,884,40.0,6.0,0.3187671224893183
769,884-31.0-40.0,23.11987975,26.837825455999997,77,0.1,93,884,40.0,31.0,0.4627890663645468
770,884-25.0-40.0,22.69382079,27.252252916,77,0.1,93,884,40.0,25.0,0.4543664617880424
771,884-8.0-40.0,17.489197039999993,32.454782636000004,77,0.1,93,884,40.0,8.0,0.3501762805738972
772,884-3.0-40.0,6.886288360000018,43.01797775599999,77,0.1,93,884,40.0,3.0,0.1379899735223674
773,884-1.0-40.0,0.0,49.9689445,77,0.1,93,884,40.0,1.0,0.0
774,884-2.0-40.0,0.0,49.9689445,77,0.1,93,884,40.0,2.0,0.0
775,884-26.0-40.0,22.782017429999996,27.153871266000014,77,0.1,93,884,40.0,26.0,0.4562253326198417
776,884-23.0-40.0,22.44382558,27.463966696,77,0.1,93,884,40.0,23.0,0.4497058386370047
777,884-37.0-40.0,23.441599729999997,26.486189426000003,77,0.1,93,884,40.0,37.0,0.4695100689669319
778,884-20.0-40.0,22.05894471999999,27.886800926000014,77,0.1,93,884,40.0,20.0,0.44165813193273706
779,884-34.0-40.0,23.30396783,26.637075965999998,77,0.1,93,884,40.0,34.0,0.4666295707633271
780,884-28.0-40.0,22.91652626,27.002471676,77,0.1,93,884,40.0,28.0,0.4590742444265558
781,884-21.0-40.0,22.24691845,27.684965786,77,0.1,93,884,40.0,21.0,0.4455453422276495
782,884-5.0-40.0,14.646614509999992,35.277499896,77,0.1,93,884,40.0,5.0,0.2933775527972055
783,884-27.0-40.0,22.875842069999994,27.053277686000005,77,0.1,93,884,40.0,27.0,0.4581663402397755
784,884-36.0-40.0,23.42916119999999,26.501935536000005,77,0.1,93,884,40.0,36.0,0.4692298533692675
785,884-18.0-40.0,21.792739500000003,28.129269226000005,77,0.1,93,884,40.0,18.0,0.4365357095226433
786,884-9.0-40.0,18.278943079999987,31.631323536000004,77,0.1,93,884,40.0,9.0,0.3662361337524936
787,884-17.0-40.0,21.535277240000013,28.404373275999994,77,0.1,93,884,40.0,17.0,0.4312260301681606
788,884-12.0-40.0,19.994436970000013,29.918446296,77,0.1,93,884,40.0,12.0,0.4005866954919023
789,884-33.0-40.0,23.235133739999995,26.712562176,77,0.1,93,884,40.0,33.0,0.4651893008053044
790,884-16.0-40.0,21.32918604000001,28.573159305999994,77,0.1,93,884,40.0,16.0,0.42741850893205935
791,884-38.0-40.0,23.46064152,26.463844346,77,0.1,93,884,40.0,38.0,0.4699225462825921
792,884-7.0-40.0,16.863678050000008,33.083551035999996,77,0.1,93,884,40.0,7.0,0.33762990177020297
793,884-29.0-40.0,22.97300341,26.939267786,77,0.1,93,884,40.0,29.0,0.4602676427964486
794,884-11.0-40.0,19.628601060000005,30.329309226000003,77,0.1,93,884,40.0,11.0,0.3929027644997521
795,884-10.0-40.0,19.08434259999999,30.87240135600001,77,0.1,93,884,40.0,10.0,0.3820173431801071
796,884-40.0-40.0,23.53526084,26.379339236000003,77,0.1,93,884,40.0,40.0,0.4715105561131451
797,884-32.0-40.0,23.228464939999995,26.725899776,77,0.1,93,884,40.0,32.0,0.4649937011922423
798,884-30.0-40.0,22.9955094,26.910051506,77,0.1,93,884,40.0,30.0,0.4607805018625753
799,884-35.0-40.0,23.353716679999994,26.584007376,77,0.1,93,884,40.0,35.0,0.4676568089849513
800,884-22.0-40.0,22.35331417,27.564777546,77,0.1,93,884,40.0,22.0,0.44779985375192544
801,884-4.0-40.0,12.5448826,37.361053166,77,0.1,93,884,40.0,4.0,0.2513705515676675
802,884-14.0-40.0,20.813403779999994,29.142930266000015,77,0.1,93,884,40.0,14.0,0.4166319282122448
803,884-24.0-40.0,22.606747469999995,27.349549145999998,77,0.1,93,884,40.0,24.0,0.4525304916769893
804,884-39.0-40.0,23.4979528,26.423233586,77,0.1,93,884,40.0,39.0,0.4707010089525799
805,884-43.0-40.0,23.64459807,26.260153415999998,77,0.1,93,884,40.0,43.0,0.4737945258906484
806,884-42.0-40.0,23.59744754,26.310582676,77,0.1,93,884,40.0,42.0,0.4728186513847806
807,884-45.0-40.0,23.715951999999998,26.244438766,77,0.1,93,884,40.0,45.0,0.4746950861749391
808,884-44.0-40.0,23.64787299,26.253603576,77,0.1,93,884,40.0,44.0,0.4738912476612426
809,884-41.0-40.0,23.53854768,26.372765555999997,77,0.1,93,884,40.0,41.0,0.4716074603908063
810,893-12.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,12.0,1.0
811,893-9.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,9.0,1.0
812,893-8.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,8.0,1.0
813,893-5.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,5.0,1.0
814,893-7.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,7.0,1.0
815,893-14.0-16.5,42.04242590899999,7.887169438000004,3,0.1,22,893,16.5,14.0,0.8420341806660786
816,893-2.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,2.0,1.0
817,893-3.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,3.0,1.0
818,893-6.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,6.0,1.0
819,893-21.0-16.5,34.80480932000001,15.111856225999992,3,0.1,22,893,16.5,21.0,0.6972582991932048
820,893-4.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,4.0,1.0
821,893-10.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,10.0,1.0
822,893-13.0-16.5,44.940071421000006,5.001958413999995,3,0.1,22,893,16.5,13.0,0.8998447113478243
823,893-15.0-16.5,40.160829139,9.77019608799999,3,0.1,22,893,16.5,15.0,0.8043261470482125
824,893-19.0-16.5,36.07166459,13.842823726000006,3,0.1,22,893,16.5,19.0,0.7226692250481768
825,893-26.0-16.5,32.80417736,17.141222115999998,3,0.1,22,893,16.5,26.0,0.6568007805356171
826,893-34.0-16.5,30.90591165000001,19.051932075999996,3,0.1,22,893,16.5,34.0,0.6186398239985561
827,893-17.0-16.5,37.71553888,12.217721426000006,3,0.1,22,893,16.5,17.0,0.7553189727422642
828,893-1.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,1.0,1.0
829,893-16.0-16.5,38.86382505,11.078585446000002,3,0.1,22,893,16.5,16.0,0.7781727927031614
830,893-32.0-16.5,31.237446930000008,18.682633195999987,3,0.1,22,893,16.5,32.0,0.6257491344396007
831,893-22.0-16.5,34.35038495999998,15.557789426000015,3,0.1,22,893,16.5,22.0,0.6882717186633015
832,893-38.0-16.5,30.218301590000014,19.685477715999987,3,0.1,22,893,16.5,38.0,0.6055313246860008
833,893-36.0-16.5,30.464186690000005,19.467526455999987,3,0.1,22,893,16.5,36.0,0.6101169932007525
834,893-11.0-16.5,49.9689445,0.0,3,0.1,22,893,16.5,11.0,1.0
835,893-30.0-16.5,31.64751277000001,18.288559425999992,3,0.1,22,893,16.5,30.0,0.6337605538093373
836,893-18.0-16.5,36.85883801,13.102504045999991,3,0.1,22,893,16.5,18.0,0.7377471559648291
837,893-28.0-16.5,32.21266334000001,17.731607165999993,3,0.1,22,893,16.5,28.0,0.6449721462270668
838,893-31.0-16.5,31.49234796000001,18.466689545999987,3,0.1,22,893,16.5,31.0,0.6303633843269664
839,893-25.0-16.5,33.09294216000001,16.818479926,3,0.1,22,893,16.5,25.0,0.6630334455904529
840,893-35.0-16.5,30.70979408000001,19.205013395999988,3,0.1,22,893,16.5,35.0,0.6152441656669891
