,bh_ratio,alive,dead,transient
1809,0.15000000000000002,226,118,204
1810,0.2,271,94,184
1811,0.25,265,99,180
1812,0.30000000000000004,251,103,183
1813,0.35000000000000003,282,86,164
1814,0.4,302,106,126
1815,0.45,311,74,168
1816,0.5,312,64,153
1817,0.55,337,72,118
1818,0.6000000000000001,353,56,131
1819,0.65,373,61,95
1820,0.7000000000000001,367,56,93
1821,0.75,392,43,86
1822,0.8,416,32,66
1823,0.8500000000000001,424,27,60
1824,0.9,452,20,44
1825,0.9500000000000001,438,27,43
1826,1.0,459,11,35
1827,0.0,192,118,265
1828,0.05,204,119,241
1829,0.1,225,108,230
1830,0.15000000000000002,244,90,235
1831,0.2,245,96,214
1832,0.25,246,102,199
1833,0.30000000000000004,284,84,184
1834,0.35000000000000003,295,90,167
1835,0.4,266,95,181
1836,0.45,291,82,164
1837,0.5,333,59,148
1838,0.55,329,74,131
1839,0.6000000000000001,344,75,110
1840,0.65,369,48,109
1841,0.7000000000000001,390,47,90
1842,0.75,377,45,97
1843,0.8,402,35,75
1844,0.8500000000000001,420,32,66
1845,0.9,415,37,60
1846,0.9500000000000001,447,22,40
1847,1.0,450,25,35
1848,0.0,195,114,251
1849,0.05,201,113,237
1850,0.1,212,110,229
1851,0.15000000000000002,238,108,205
1852,0.2,249,107,196
1853,0.25,277,92,177
1854,0.30000000000000004,265,97,176
1855,0.35000000000000003,280,94,175
1856,0.4,291,75,173
1857,0.45,308,63,169
1858,0.5,338,73,115
1859,0.55,325,70,142
1860,0.6000000000000001,360,52,118
1861,0.65,365,56,104
1862,0.7000000000000001,373,62,84
1863,0.75,382,44,100
1864,0.8,417,31,70
1865,0.8500000000000001,418,36,66
1866,0.9,429,29,54
1867,0.9500000000000001,443,18,46
1868,1.0,460,20,27
1869,0.0,193,137,231
1870,0.05,204,114,248
1871,0.1,202,117,237
1872,0.15000000000000002,227,111,220
1873,0.2,251,104,201
1874,0.25,254,105,182
1875,0.30000000000000004,282,80,186
1876,0.35000000000000003,301,84,159
1877,0.4,315,68,165
1878,0.45,313,70,153
1879,0.5,341,76,126
1880,0.55,336,60,139
1881,0.6000000000000001,352,60,123
1882,0.65,369,63,91
1883,0.7000000000000001,385,46,95
1884,0.75,395,39,87
1885,0.8,403,44,69
1886,0.8500000000000001,416,36,66
1887,0.9,424,24,65
1888,0.9500000000000001,451,20,39
1889,1.0,459,16,30
1890,0.0,179,124,259
1891,0.05,192,127,253
1892,0.1,230,100,230
1893,0.15000000000000002,255,97,204
1894,0.2,267,86,201
1895,0.25,275,91,184
1896,0.30000000000000004,287,86,173
1897,0.35000000000000003,278,86,182
1898,0.4,299,82,157
1899,0.45,300,82,159
1900,0.5,304,80,141
1901,0.55,329,84,119
1902,0.6000000000000001,357,59,119
1903,0.65,352,69,98
1904,0.7000000000000001,388,45,98
1905,0.75,390,46,85
1906,0.8,412,39,67
1907,0.8500000000000001,407,34,78
1908,0.9,437,25,51
1909,0.9500000000000001,443,31,31
1910,1.0,451,17,39
1911,0.0,199,126,236
1912,0.05,223,107,239
1913,0.1,202,120,227
1914,0.15000000000000002,226,113,208
1915,0.2,236,107,213
1916,0.25,268,97,192
1917,0.30000000000000004,277,89,179
1918,0.35000000000000003,285,89,159
1919,0.4,291,97,156
1920,0.45,313,79,147
1921,0.5,328,71,124
1922,0.55,345,62,130
