,bh_ratio,alive,dead,transient
1360,0.8,389,46,88
1361,0.8500000000000001,422,25,68
1362,0.9,432,36,46
1363,0.9500000000000001,452,22,43
1364,1.0,454,20,35
1365,0.0,214,128,242
1366,0.05,218,109,230
1367,0.1,227,121,225
1368,0.15000000000000002,233,111,204
1369,0.2,255,96,199
1370,0.25,274,95,172
1371,0.30000000000000004,277,88,181
1372,0.35000000000000003,278,98,168
1373,0.4,297,78,165
1374,0.45,323,61,156
1375,0.5,337,65,141
1376,0.55,348,72,118
1377,0.6000000000000001,365,51,113
1378,0.65,376,54,102
1379,0.7000000000000001,372,54,94
1380,0.75,392,51,82
1381,0.8,406,43,71
1382,0.8500000000000001,414,37,67
1383,0.9,426,28,60
1384,0.9500000000000001,424,30,63
1385,1.0,460,16,32
1386,0.0,198,125,251
1387,0.05,194,114,240
1388,0.1,215,111,232
1389,0.15000000000000002,240,98,214
1390,0.2,254,100,204
1391,0.25,260,88,199
1392,0.30000000000000004,248,106,182
1393,0.35000000000000003,299,81,162
1394,0.4,304,83,161
1395,0.45,317,78,152
1396,0.5,310,73,156
1397,0.55,345,62,134
1398,0.6000000000000001,362,56,108
1399,0.65,358,56,113
1400,0.7000000000000001,384,43,106
1401,0.75,392,43,94
1402,0.8,404,32,94
1403,0.8500000000000001,419,27,66
1404,0.9,423,27,64
1405,0.9500000000000001,446,22,43
1406,1.0,458,13,42
1407,0.0,182,135,251
1408,0.05,201,114,246
1409,0.1,215,128,214
1410,0.15000000000000002,225,119,207
1411,0.2,256,97,207
1412,0.25,263,99,195
1413,0.30000000000000004,265,90,191
1414,0.35000000000000003,274,97,163
1415,0.4,313,86,138
1416,0.45,333,62,142
1417,0.5,321,79,148
1418,0.55,340,68,119
1419,0.6000000000000001,348,54,121
1420,0.65,373,50,102
1421,0.7000000000000001,391,52,97
1422,0.75,401,34,89
1423,0.8,405,34,80
1424,0.8500000000000001,409,44,64
1425,0.9,432,32,48
1426,0.9500000000000001,451,23,43
1427,1.0,465,8,35
1428,0.0,208,122,238
1429,0.05,189,114,254
1430,0.1,229,116,215
1431,0.15000000000000002,240,91,223
1432,0.2,247,113,190
1433,0.25,261,107,176
1434,0.30000000000000004,272,98,176
1435,0.35000000000000003,268,119,151
1436,0.4,286,79,177
1437,0.45,317,71,154
1438,0.5,326,68,148
1439,0.55,335,56,143
1440,0.6000000000000001,347,68,116
1441,0.65,352,61,118
1442,0.7000000000000001,392,36,92
1443,0.75,390,48,78
1444,0.8,402,45,68
1445,0.8500000000000001,422,29,58
1446,0.9,438,20,58
1447,0.9500000000000001,436,31,41
1448,1.0,462,14,33
1449,0.0,190,124,239
1450,0.05,199,126,236
1451,0.1,220,101,240
1452,0.15000000000000002,249,108,203
1453,0.2,250,107,196
1454,0.25,253,100,199
1455,0.30000000000000004,279,81,181
1456,0.35000000000000003,288,88,157
1457,0.4,308,70,175
1458,0.45,314,79,147
1459,0.5,323,83,137
1460,0.55,342,66,127
1461,0.6000000000000001,346,55,132
1462,0.65,360,62,100
1463,0.7000000000000001,388,42,100
1464,0.75,385,44,99
1465,0.8,411,35,75
1466,0.8500000000000001,417,35,62
1467,0.9,434,31,46
1468,0.9500000000000001,442,25,44
1469,1.0,461,16,30
1470,0.0,194,123,244
1471,0.05,210,132,209
1472,0.1,218,105,244
1473,0.15000000000000002,238,114,221
1474,0.2,250,100,204
1475,0.25,253,104,194
1476,0.30000000000000004,287,79,181
1477,0.35000000000000003,278,84,188
1478,0.4,292,93,151
1479,0.45,299,82,157
1480,0.5,315,86,136
1481,0.55,335,58,147
1482,0.6000000000000001,342,75,113
1483,0.65,367,57,103
1484,0.7000000000000001,370,50,99
1485,0.75,394,39,83
1486,0.8,401,36,85
1487,0.8500000000000001,413,40,68
1488,0.9,432,36,46
1489,0.9500000000000001,447,22,42
1490,1.0,451,22,34
1491,0.0,184,142,240
1492,0.05,198,129,230
1493,0.1,220,115,219
1494,0.15000000000000002,249,109,198
1495,0.2,249,98,205
1496,0.25,274,99,196
1497,0.30000000000000004,258,119,166
1498,0.35000000000000003,281,95,166
1499,0.4,300,87,173
1500,0.45,320,71,152
1501,0.5,363,58,120
1502,0.55,327,65,143
1503,0.6000000000000001,361,52,120
1504,0.65,378,50,103
1505,0.7000000000000001,387,50,89
1506,0.75,392,44,89
1507,0.8,415,35,71
1508,0.8500000000000001,416,33,64
1509,0.9,438,29,43
1510,0.9500000000000001,447,21,42
1511,1.0,455,25,29
1512,0.0,211,114,247
1513,0.05,236,105,239
1514,0.1,230,96,233
1515,0.15000000000000002,237,113,218
1516,0.2,237,112,200
1517,0.25,255,87,217
1518,0.30000000000000004,295,97,163
1519,0.35000000000000003,293,88,153
1520,0.4,294,77,166
1521,0.45,332,61,155
1522,0.5,335,58,142
1523,0.55,341,55,142
1524,0.6000000000000001,365,54,114
1525,0.65,358,47,119
1526,0.7000000000000001,382,44,99
1527,0.75,387,57,85
1528,0.8,405,54,65
1529,0.8500000000000001,429,30,57
1530,0.9,435,26,56
1531,0.9500000000000001,436,28,45
1532,1.0,456,19,32
1533,0.0,181,115,264
1534,0.05,206,134,212
1535,0.1,243,91,234
1536,0.15000000000000002,239,112,200
1537,0.2,253,113,186
1538,0.25,256,101,194
1539,0.30000000000000004,269,100,177
1540,0.35000000000000003,281,85,173
1541,0.4,315,76,154
1542,0.45,300,86,151
1543,0.5,335,65,128
1544,0.55,355,59,120
1545,0.6000000000000001,365,56,114
1546,0.65,375,44,102
1547,0.7000000000000001,382,50,90
1548,0.75,393,51,82
1549,0.8,404,37,77
1550,0.8500000000000001,400,33,83
1551,0.9,423,37,55
1552,0.9500000000000001,445,22,41
1553,1.0,466,15,33
1554,0.0,202,109,256
1555,0.05,224,119,218
1556,0.1,233,98,243
1557,0.15000000000000002,236,102,219
1558,0.2,235,113,210
1559,0.25,271,94,194
1560,0.30000000000000004,301,79,185
1561,0.35000000000000003,294,82,163
1562,0.4,291,82,165
1563,0.45,299,74,165
1564,0.5,325,76,126
1565,0.55,343,66,131
1566,0.6000000000000001,339,51,141
1567,0.65,370,48,104
1568,0.7000000000000001,388,58,69
1569,0.75,386,40,96
1570,0.8,404,42,71
1571,0.8500000000000001,413,38,65
1572,0.9,444,20,52
1573,0.9500000000000001,447,17,46
1574,1.0,448,22,37
1575,0.0,222,107,249
1576,0.05,203,127,234
1577,0.1,233,106,231
1578,0.15000000000000002,238,102,215
1579,0.2,241,123,183
1580,0.25,263,86,194
1581,0.30000000000000004,270,80,194
1582,0.35000000000000003,279,76,191
1583,0.4,293,87,168
1584,0.45,299,69,174
1585,0.5,309,71,165
1586,0.55,360,57,114
1587,0.6000000000000001,354,59,116
1588,0.65,365,60,113
1589,0.7000000000000001,368,56,95
1590,0.75,386,46,92
1591,0.8,395,42,87
1592,0.8500000000000001,405,37,73
1593,0.9,446,22,48
1594,0.9500000000000001,439,28,49
1595,1.0,463,15,32
1596,0.0,197,130,248
1597,0.05,201,124,230
1598,0.1,218,128,216
1599,0.15000000000000002,236,100,205
1600,0.2,260,108,197
1601,0.25,265,84,199
1602,0.30000000000000004,257,103,189
1603,0.35000000000000003,311,80,148
1604,0.4,305,76,161
1605,0.45,317,71,148
1606,0.5,308,69,148
1607,0.55,327,68,139
1608,0.6000000000000001,352,57,120
1609,0.65,357,50,124
1610,0.7000000000000001,377,47,97
1611,0.75,394,36,97
1612,0.8,398,35,90
1613,0.8500000000000001,407,36,80
1614,0.9,434,31,46
1615,0.9500000000000001,441,23,49
1616,1.0,460,10,38
1617,0.0,194,133,236
1618,0.05,193,123,234
1619,0.1,214,134,212
1620,0.15000000000000002,238,109,219
1621,0.2,246,98,208
1622,0.25,262,102,196
1623,0.30000000000000004,275,107,174
1624,0.35000000000000003,276,89,180
1625,0.4,280,81,178
1626,0.45,312,84,144
1627,0.5,326,62,143
1628,0.55,341,77,121
1629,0.6000000000000001,357,56,103
1630,0.65,365,51,114
1631,0.7000000000000001,386,51,90
1632,0.75,383,55,93
1633,0.8,390,49,89
1634,0.8500000000000001,411,31,74
1635,0.9,427,34,53
1636,0.9500000000000001,450,17,47
1637,1.0,450,17,43
1638,0.0,207,114,238
1639,0.05,192,122,240
1640,0.1,217,119,220
1641,0.15000000000000002,241,125,194
1642,0.2,239,91,209
1643,0.25,266,117,177
1644,0.30000000000000004,270,97,175
1645,0.35000000000000003,278,82,179
1646,0.4,295,82,179
1647,0.45,314,80,151
1648,0.5,324,71,147
1649,0.55,341,65,122
1650,0.6000000000000001,358,61,124
1651,0.65,387,50,87
1652,0.7000000000000001,367,60,94
