,bh_ratio,alive,dead,transient
1398,0.6000000000000001,342,70,125
1399,0.65,369,49,114
1400,0.7000000000000001,386,47,101
1401,0.75,402,45,74
1402,0.8,410,39,70
1403,0.8500000000000001,413,37,70
1404,0.9,442,19,53
1405,0.9500000000000001,449,20,42
1406,1.0,453,16,44
1407,0.0,207,126,237
1408,0.05,207,111,239
1409,0.1,219,123,227
1410,0.15000000000000002,242,108,214
1411,0.2,258,85,205
1412,0.25,273,96,167
1413,0.30000000000000004,257,89,201
1414,0.35000000000000003,281,89,181
1415,0.4,287,81,163
1416,0.45,324,79,143
1417,0.5,333,63,130
1418,0.55,348,62,120
1419,0.6000000000000001,369,52,110
1420,0.65,377,47,108
1421,0.7000000000000001,379,47,105
1422,0.75,400,30,85
1423,0.8,381,48,86
1424,0.8500000000000001,435,29,58
1425,0.9,425,31,64
1426,0.9500000000000001,447,24,42
1427,1.0,467,15,26
1428,0.0,190,118,264
1429,0.05,191,130,231
1430,0.1,244,111,203
1431,0.15000000000000002,236,98,215
1432,0.2,236,114,200
1433,0.25,268,80,207
1434,0.30000000000000004,270,93,182
1435,0.35000000000000003,290,67,194
1436,0.4,291,87,161
1437,0.45,304,74,160
1438,0.5,326,70,139
1439,0.55,327,72,137
1440,0.6000000000000001,374,55,96
1441,0.65,381,57,88
1442,0.7000000000000001,385,48,88
1443,0.75,393,38,84
1444,0.8,410,27,82
1445,0.8500000000000001,414,46,50
1446,0.9,441,22,53
1447,0.9500000000000001,446,21,48
1448,1.0,444,21,45
1449,0.0,205,130,243
1450,0.05,214,129,214
1451,0.1,217,108,221
1452,0.15000000000000002,219,105,227
1453,0.2,239,118,191
1454,0.25,278,86,187
1455,0.30000000000000004,296,78,177
1456,0.35000000000000003,297,88,168
1457,0.4,294,90,163
1458,0.45,317,68,152
1459,0.5,340,63,129
1460,0.55,322,87,115
1461,0.6000000000000001,353,59,118
1462,0.65,368,49,106
1463,0.7000000000000001,376,46,101
1464,0.75,407,40,72
1465,0.8,408,35,82
1466,0.8500000000000001,418,37,62
1467,0.9,420,38,58
1468,0.9500000000000001,438,24,46
1469,1.0,467,18,29
1470,0.0,199,105,261
1471,0.05,219,111,233
1472,0.1,219,116,225
1473,0.15000000000000002,238,108,205
1474,0.2,253,101,195
1475,0.25,254,78,207
1476,0.30000000000000004,260,98,177
1477,0.35000000000000003,275,106,162
1478,0.4,272,78,187
1479,0.45,280,87,165
1480,0.5,303,79,153
1481,0.55,332,79,127
1482,0.6000000000000001,356,55,119
1483,0.65,362,64,93
1484,0.7000000000000001,384,55,90
1485,0.75,395,43,85
1486,0.8,416,28,75
1487,0.8500000000000001,418,36,65
1488,0.9,443,29,42
1489,0.9500000000000001,447,19,40
1490,1.0,452,21,36
1491,0.0,175,140,248
1492,0.05,204,118,225
1493,0.1,239,107,226
1494,0.15000000000000002,224,124,195
1495,0.2,258,94,203
1496,0.25,283,91,182
1497,0.30000000000000004,277,90,183
1498,0.35000000000000003,279,95,162
1499,0.4,290,78,178
1500,0.45,301,76,161
1501,0.5,327,71,138
1502,0.55,337,61,137
1503,0.6000000000000001,353,54,115
1504,0.65,379,41,119
1505,0.7000000000000001,376,49,97
1506,0.75,401,37,88
1507,0.8,402,31,92
1508,0.8500000000000001,407,29,88
1509,0.9,439,28,48
1510,0.9500000000000001,454,16,43
1511,1.0,463,20,22
1512,0.0,193,110,258
1513,0.05,206,117,228
1514,0.1,235,97,225
1515,0.15000000000000002,227,109,208
1516,0.2,222,106,213
1517,0.25,273,100,189
1518,0.30000000000000004,274,94,183
1519,0.35000000000000003,272,106,160
1520,0.4,315,67,162
1521,0.45,304,89,149
1522,0.5,325,71,139
1523,0.55,323,71,142
1524,0.6000000000000001,356,69,115
1525,0.65,365,49,114
1526,0.7000000000000001,370,55,97
1527,0.75,399,36,95
1528,0.8,405,35,86
1529,0.8500000000000001,421,35,65
1530,0.9,450,18,50
1531,0.9500000000000001,456,20,33
1532,1.0,466,15,26
1533,0.0,190,123,238
1534,0.05,215,112,250
1535,0.1,206,122,225
1536,0.15000000000000002,226,122,210
1537,0.2,230,109,214
1538,0.25,276,82,198
1539,0.30000000000000004,279,91,190
1540,0.35000000000000003,277,87,185
1541,0.4,316,74,148
1542,0.45,320,67,152
1543,0.5,313,74,146
1544,0.55,344,59,135
1545,0.6000000000000001,362,55,128
1546,0.65,365,58,106
1547,0.7000000000000001,384,42,104
1548,0.75,388,43,91
1549,0.8,404,40,79
1550,0.8500000000000001,412,43,63
1551,0.9,429,21,65
1552,0.9500000000000001,435,31,47
1553,1.0,465,17,28
1554,0.0,198,135,227
1555,0.05,198,118,253
1556,0.1,234,105,229
1557,0.15000000000000002,230,102,240
1558,0.2,242,104,202
1559,0.25,275,99,174
1560,0.30000000000000004,283,83,168
1561,0.35000000000000003,293,92,159
1562,0.4,302,81,157
1563,0.45,324,74,145
1564,0.5,331,64,149
1565,0.55,349,62,117
1566,0.6000000000000001,354,62,117
1567,0.65,365,52,116
1568,0.7000000000000001,377,47,107
1569,0.75,386,45,88
1570,0.8,399,37,80
1571,0.8500000000000001,436,22,54
1572,0.9,416,30,72
1573,0.9500000000000001,442,25,42
1574,1.0,459,8,45
1575,0.0,196,130,252
1576,0.05,223,109,233
1577,0.1,236,115,212
1578,0.15000000000000002,234,109,212
1579,0.2,240,105,203
1580,0.25,261,112,177
1581,0.30000000000000004,271,94,181
1582,0.35000000000000003,274,95,166
