,system_id,period,phase,theta,inclination,dincl,beta,dopulse,norm,alive,dead,ratio
5283743,809,10.0,0.0,28.53919143719163,74.0,38.0,0.2,0,1.0,12.277461829999995,37.665878466,0.2458278072158363
1166127,950,10.0,0.0,40.50325772268196,4.43,44.0,0.2,0,1.0,41.053320633000006,8.849908539999994,0.8226585997206728
1849063,991,10.0,0.0,40.50325772268196,36.88,26.0,0.2,0,1.0,28.144617050000004,21.787787606000013,0.5636543491926154
1197445,870,10.0,0.0,42.34701669711429,39.74,42.0,0.2,0,1.0,26.228378369999994,23.716209506000013,0.5251495604512453
4141061,899,10.0,0.0,44.37160371546218,66.16,36.0,0.2,0,1.0,15.266021980000007,34.66364592599999,0.3057505210877941
2105322,870,10.0,0.0,42.34701669711429,12.08,43.0,0.2,0,1.0,37.71706738,12.214664426000006,0.7553727062089955
4589560,48,10.0,0.0,32.96606060778068,34.46,30.0,0.2,0,1.0,38.14423579000001,11.71057193599999,0.765106466755206
2423504,948,10.0,0.0,43.42721184299677,29.65,20.0,0.2,0,1.0,36.60764656999999,13.314642716000009,0.7332926252696127
1097839,948,10.0,0.0,43.42721184299677,40.45,20.0,0.2,0,1.0,27.08532099000001,22.837108275999995,0.5425481369442621
1441004,899,10.0,0.0,44.37160371546218,40.9,7.0,0.2,0,1.0,36.44563034,13.500194076,0.7297032487930011
4256689,870,10.0,0.0,42.34701669711429,51.35,12.0,0.2,0,1.0,12.5448826,37.361053166,0.2513705515676675
3770386,899,10.0,0.0,44.37160371546218,55.17,23.0,0.2,0,1.0,18.13028261,31.803704026,0.3630850214737098
3470428,899,10.0,0.0,44.37160371546218,54.71,27.0,0.2,0,1.0,19.455548489999988,30.459117686000013,0.3897761916587678
4841019,870,10.0,0.0,42.34701669711429,27.03,24.0,0.2,0,1.0,36.57274317,13.359582465999999,0.732446220042111
268143,127,10.0,0.0,35.57150426717994,62.23,38.0,0.2,0,1.0,22.24691845,27.684965786,0.4455453422276495
2181852,948,10.0,0.0,43.42721184299677,36.01,15.0,0.2,0,1.0,32.69393606,17.257909776000005,0.6545090679399412
2121226,579,10.0,0.0,17.78117168148629,81.96,25.0,0.2,0,1.0,10.437179380000003,39.52174633599999,0.20891520845207767
3699816,948,10.0,0.0,43.42721184299677,44.21,12.0,0.2,0,1.0,23.42584957,26.508558796000013,0.4691324146327625
804776,381,10.0,0.0,13.256834560828414,86.26,42.0,0.2,0,1.0,23.765782233999968,26.162797176000023,0.4759955623580193
4617286,899,10.0,0.0,44.37160371546218,40.08,11.0,0.2,0,1.0,33.16142054,16.741612196,0.6645171389769541
4600708,899,10.0,0.0,44.37160371546218,4.95,42.0,0.2,0,1.0,45.81667813799999,4.1045609800000005,0.9177792648476142
2786345,35,10.0,0.0,25.74563413285565,38.28,33.0,0.2,0,1.0,31.835270710000003,18.087158695999992,0.637694741397618
2069067,579,10.0,0.0,17.78117168148629,73.87,32.0,0.2,0,1.0,18.959981019999987,30.942289926000015,0.3799422483300784
3439512,363,10.0,0.0,23.98039392259007,58.6,37.0,0.2,0,1.0,22.78201743,27.153871266000014,0.4562253326198417
3044830,899,10.0,0.0,44.37160371546218,42.69,42.0,0.2,0,1.0,26.098641789999995,23.860788596000003,0.5223967044530906
4789245,991,10.0,0.0,40.50325772268196,53.24,25.0,0.2,0,1.0,17.52620217999999,32.405641756,0.35100250258060073
5288445,22,10.0,0.0,40.11796100648079,49.0,19.0,0.2,0,1.0,31.22266892000001,18.702090765999987,0.6253944759348643
2393199,917,10.0,0.0,41.937580446432364,55.28,33.0,0.2,0,1.0,21.449994840000016,28.50740736599999,0.42936569743059655
5042035,661,10.0,0.0,18.792690057830672,37.0,15.0,0.2,0,1.0,36.04332298,13.876370846000002,0.722026122708856
3149811,127,10.0,0.0,35.57150426717994,81.66,29.0,0.2,0,1.0,7.200783709999999,42.728262166,0.14422033475030388
159857,870,10.0,0.0,42.34701669711429,9.09,34.0,0.2,0,1.0,48.254113047,1.6636053320000033,0.9666730494497148
